slug,ten,tinhSlug,tinhTen,diaDiem,dienTichHa,isPlanningOnly,hasDtm,hasDocs,source_url,retrieved_on
ben-cang-chuyen-dung-nha-may-xi-mang-nghi-son,Bến cảng chuyên dùng Nhà máy xi măng Nghi Sơn,thanh-hoa,Thanh Hóa,"Xã Hải Thương, huyện Tịnh Gia, Thanh Hóa",,False,False,False,https://kcn-kkt.com/kcn/ben-cang-chuyen-dung-nha-may-xi-mang-nghi-son,2026-09-10
ben-cang-lo-mon,Bến cảng Lộ Môn,thanh-hoa,Thanh Hóa,"Phương Quảng Hưng, TP Thanh Hóa, Thanh Hóa",,False,False,False,https://kcn-kkt.com/kcn/ben-cang-lo-mon,2026-09-10
ben-cang-nha-may-loc-hoa-dau-nghi-son,Bến cảng Nhà máy Lọc hóa dầu Nghi Sơn,thanh-hoa,Thanh Hóa,"Xã Hải Yên, huyện Tịnh Gia, Thanh Hóa",,False,False,False,https://kcn-kkt.com/kcn/ben-cang-nha-may-loc-hoa-dau-nghi-son,2026-09-10
ben-cang-nhiet-dien-nghi-son-1,Bến cảng Nhiệt điện Nghi Sơn 1,thanh-hoa,Thanh Hóa,"Xã Hải Hà, huyện Tịnh Gia, Thanh Hóa",,False,False,False,https://kcn-kkt.com/kcn/ben-cang-nhiet-dien-nghi-son-1,2026-09-10
ben-cang-quoc-te-nghi-son,Bến cảng quốc tế Nghi Sơn,thanh-hoa,Thanh Hóa,"Xã Hải Hà, huyện Tịnh Gia, Thanh Hóa",,False,False,False,https://kcn-kkt.com/kcn/ben-cang-quoc-te-nghi-son,2026-09-10
ben-cang-thuoc-du-an-khu-phat-trien-gaslng-va-cac-loai-hinh-phu-tro-loc-hoa-dau-nghi-son,Bến cảng thuộc Dự án Khu phát triển GasLNG và các loại hình phụ trợ lọc hoá dầu Nghi Sơn,thanh-hoa,Thanh Hóa,"Khu Kinh tế Nghi Sơn, tỉnh Thanh Hóa",,False,False,False,https://kcn-kkt.com/kcn/ben-cang-thuoc-du-an-khu-phat-trien-gaslng-va-cac-loai-hinh-phu-tro-loc-hoa-dau-nghi-son,2026-09-10
ben-cang-tong-hop-long-son,Bến cảng tổng hợp Long Sơn,thanh-hoa,Thanh Hóa,"Tịnh Gia, Thanh Hoá",,False,False,False,https://kcn-kkt.com/kcn/ben-cang-tong-hop-long-son,2026-09-10
ben-cang-tong-hop-nghi-son,Bến cảng tổng hợp Nghi Sơn,thanh-hoa,Thanh Hóa,"Xã Nghi Sơn, huyện Tịnh Gia, Thanh Hóa",,False,False,False,https://kcn-kkt.com/kcn/ben-cang-tong-hop-nghi-son,2026-09-10
ben-cang-xang-dau-quang-hung,Bến cảng xăng dầu Quảng Hưng,thanh-hoa,Thanh Hóa,"Phương Quảng Hưng, TP Thanh Hóa, Thanh Hóa",,False,False,False,https://kcn-kkt.com/kcn/ben-cang-xang-dau-quang-hung,2026-09-10
kcn-bai-tranh,KCN Bái Trạnh,thanh-hoa,Thanh Hóa,"xã Xuân Bình, huyện Như Xuân",116,False,False,False,https://kcn-kkt.com/kcn/kcn-bai-tranh,2026-09-10
kcn-bac-hoang-hoa,KCN Bắc Hoàng Hóa,thanh-hoa,Thanh Hóa,huyện Hoàng Hóa,157,False,False,False,https://kcn-kkt.com/kcn/kcn-bac-hoang-hoa,2026-09-10
kcn-bim-son,KCN Bìm Sơn,thanh-hoa,Thanh Hóa,Thị xã Bìm Sơn,566,False,False,False,https://kcn-kkt.com/kcn/kcn-bim-son,2026-09-10
kcn-da-loc,KCN Đa Lộc,thanh-hoa,Thanh Hóa,huyện Hầu Lộc,100,False,False,False,https://kcn-kkt.com/kcn/kcn-da-loc,2026-09-10
kcn-dinh-huong-tay-bac-ga,KCN Định Hương - Tây Bắc Ga,thanh-hoa,Thanh Hóa,"xã Đông Cương, phường Đông Tho, thành phố Thanh Hóa",180,False,False,False,https://kcn-kkt.com/kcn/kcn-dinh-huong-tay-bac-ga,2026-09-10
kcn-giang-quang-thinh,KCN Giang Quang Thịnh,thanh-hoa,Thanh Hóa,huyện Thiệu Hóa,300,False,False,False,https://kcn-kkt.com/kcn/kcn-giang-quang-thinh,2026-09-10
kcn-ha-linh,KCN Hà Lĩnh,thanh-hoa,Thanh Hóa,huyện Hà Trung,422,False,False,False,https://kcn-kkt.com/kcn/kcn-ha-linh,2026-09-10
kcn-ha-long,KCN Hà Long,thanh-hoa,Thanh Hóa,huyện Hà Trung,93,False,False,False,https://kcn-kkt.com/kcn/kcn-ha-long,2026-09-10
kcn-lam-son-sao-vang,KCN Lam Sơn - Sao Vàng,thanh-hoa,Thanh Hóa,"Thị trấn Sao vàng, Thọ Xuân",550,False,False,False,https://kcn-kkt.com/kcn/kcn-lam-son-sao-vang,2026-09-10
kcn-le-mon,KCN Lệ Môn,thanh-hoa,Thanh Hóa,TP. Thanh Hóa,87.61,False,False,False,https://kcn-kkt.com/kcn/kcn-le-mon,2026-09-10
kcn-luu-binh,KCN Lưu Bình,thanh-hoa,Thanh Hóa,huyện Quảng Xương,200,False,False,False,https://kcn-kkt.com/kcn/kcn-luu-binh,2026-09-10
kcn-nga-tan,KCN Nga Tân,thanh-hoa,Thanh Hóa,huyện Nga Sơn,150,False,False,False,https://kcn-kkt.com/kcn/kcn-nga-tan,2026-09-10
kcn-ngoc-lac,KCN Ngọc Lặc,thanh-hoa,Thanh Hóa,huyện Ngọc Lặc,150,False,False,False,https://kcn-kkt.com/kcn/kcn-ngoc-lac,2026-09-10
kcn-phia-tay,KCN phía Tây,thanh-hoa,Thanh Hóa,TP.Thanh Hóa,535,False,False,False,https://kcn-kkt.com/kcn/kcn-phia-tay,2026-09-10
kcn-phong-ninh,KCN Phong Ninh,thanh-hoa,Thanh Hóa,huyện Yên Định,450,False,False,False,https://kcn-kkt.com/kcn/kcn-phong-ninh,2026-09-10
kcn-phu-quy,KCN Phủ Quý,thanh-hoa,Thanh Hóa,huyện Hoàng Hóa,545,False,False,False,https://kcn-kkt.com/kcn/kcn-phu-quy,2026-09-10
kcn-thach-quang,KCN Thạch Quảng,thanh-hoa,Thanh Hóa,"xã Thạch Quảng, huyện Thạch Thành",100,False,False,False,https://kcn-kkt.com/kcn/kcn-thach-quang,2026-09-10
kcn-tuong-linh,KCN Tương Linh,thanh-hoa,Thanh Hóa,huyện Nông Công,200,False,False,False,https://kcn-kkt.com/kcn/kcn-tuong-linh,2026-09-10
kcn-va-do-thi-hoang-long,KCN và đô thị Hoàng Long,thanh-hoa,Thanh Hóa,TP. Thanh Hóa,286,False,False,False,https://kcn-kkt.com/kcn/kcn-va-do-thi-hoang-long,2026-09-10
kcn-an-ha,KCN An Hạ,ho-chi-minh,TP. Hồ Chí Minh,Huyện Bình Chánh,124,False,False,False,https://kcn-kkt.com/kcn/kcn-an-ha,2026-09-10
kcn-an-phu-ho-chi-minh,KCN An Phú,ho-chi-minh,TP. Hồ Chí Minh,Huyện Củ Chi,328,False,False,False,https://kcn-kkt.com/kcn/kcn-an-phu-ho-chi-minh,2026-09-10
kcn-bau-bang-3,KCN Bàu Bàng 3,ho-chi-minh,TP. Hồ Chí Minh,Huyện Bàu Bàng,1146,False,False,False,https://kcn-kkt.com/kcn/kcn-bau-bang-3,2026-09-10
kcn-bau-bang-4,KCN Bàu Bàng 4,ho-chi-minh,TP. Hồ Chí Minh,Huyện Bàu Bàng,500,False,False,False,https://kcn-kkt.com/kcn/kcn-bau-bang-4,2026-09-10
kcn-bau-bang-5,KCN Bàu Bàng 5,ho-chi-minh,TP. Hồ Chí Minh,Huyện Bàu Bàng,1000,False,False,False,https://kcn-kkt.com/kcn/kcn-bau-bang-5,2026-09-10
kcn-bau-bang-va-mo-rong,KCN Bàu Bàng và mở rộng,ho-chi-minh,TP. Hồ Chí Minh,"Bàu Bàng, Dầu Tiếng",1995.93,True,False,False,https://kcn-kkt.com/kcn/kcn-bau-bang-va-mo-rong,2026-09-10
kcn-bac-chau-doc-1,KCN Bắc Châu Độc 1,ho-chi-minh,TP. Hồ Chí Minh,Huyện Châu Độc,1200,False,False,False,https://kcn-kkt.com/kcn/kcn-bac-chau-doc-1,2026-09-10
kcn-bac-chau-doc-2,KCN Bắc Châu Độc 2,ho-chi-minh,TP. Hồ Chí Minh,Huyện Châu Độc,1000,False,False,False,https://kcn-kkt.com/kcn/kcn-bac-chau-doc-2,2026-09-10
kcn-bac-chau-doc-3,KCN Bắc Châu Độc 3,ho-chi-minh,TP. Hồ Chí Minh,Huyện Châu Độc,1000,False,False,False,https://kcn-kkt.com/kcn/kcn-bac-chau-doc-3,2026-09-10
kcn-bac-tan-uyen-1,KCN Bắc Tân Uyên 1,ho-chi-minh,TP. Hồ Chí Minh,Huyện Bắc Tân Uyên,786,False,False,False,https://kcn-kkt.com/kcn/kcn-bac-tan-uyen-1,2026-09-10
kcn-bac-tan-uyen-2,KCN Bắc Tân Uyên 2,ho-chi-minh,TP. Hồ Chí Minh,Huyện Bắc Tân Uyên,425,False,False,False,https://kcn-kkt.com/kcn/kcn-bac-tan-uyen-2,2026-09-10
kcn-bac-tan-uyen-3,KCN Bắc Tân Uyên 3,ho-chi-minh,TP. Hồ Chí Minh,Huyện Bắc Tân Uyên,288,False,False,False,https://kcn-kkt.com/kcn/kcn-bac-tan-uyen-3,2026-09-10
kcn-bac-tan-uyen-4,KCN Bắc Tân Uyên 4,ho-chi-minh,TP. Hồ Chí Minh,Huyện Bắc Tân Uyên,770,False,False,False,https://kcn-kkt.com/kcn/kcn-bac-tan-uyen-4,2026-09-10
kcn-bac-tan-uyen-5,KCN Bắc Tân Uyên 5,ho-chi-minh,TP. Hồ Chí Minh,Huyện Bắc Tân Uyên,500,False,False,False,https://kcn-kkt.com/kcn/kcn-bac-tan-uyen-5,2026-09-10
kcn-binh-an,KCN Bình An,ho-chi-minh,TP. Hồ Chí Minh,Thành phố Dĩ An,2478,False,False,False,https://kcn-kkt.com/kcn/kcn-binh-an,2026-09-10
kcn-binh-chieu,KCN Bình Chiểu,ho-chi-minh,TP. Hồ Chí Minh,Quận Thủ Đức,27,False,False,False,https://kcn-kkt.com/kcn/kcn-binh-chieu,2026-09-10
kcn-binh-duong,KCN Bình Dương,ho-chi-minh,TP. Hồ Chí Minh,Thành phố Dĩ An.,1650,False,False,False,https://kcn-kkt.com/kcn/kcn-binh-duong,2026-09-10
kcn-binh-duong-riverside-isc,KCN Bình Dương Riverside ISC,ho-chi-minh,TP. Hồ Chí Minh,Thành phố Bến Cát,600,False,False,False,https://kcn-kkt.com/kcn/kcn-binh-duong-riverside-isc,2026-09-10
kcn-binh-khanh-1,KCN Bình Khánh 1,ho-chi-minh,TP. Hồ Chí Minh,Huyện Cần Giờ,300,False,False,False,https://kcn-kkt.com/kcn/kcn-binh-khanh-1,2026-09-10
kcn-binh-khanh-2,KCN Bình Khánh 2,ho-chi-minh,TP. Hồ Chí Minh,Huyện Cần Giờ,300,False,False,False,https://kcn-kkt.com/kcn/kcn-binh-khanh-2,2026-09-10
kcn-bo-sung-1-3-kcn-du-kien,KCN Bổ sung 1+3 KCN dự kiến,ho-chi-minh,TP. Hồ Chí Minh,"Huyện Bắc Tân Uyên, Dầu Tiếng và Phú Giáo",1424,False,False,False,https://kcn-kkt.com/kcn/kcn-bo-sung-1-3-kcn-du-kien,2026-09-10
kcn-bw-supply-chain-city-mapletree,KCN BW Supply Chain City (Mapletree),ho-chi-minh,TP. Hồ Chí Minh,Thành phố Thủ Dầu Một,74.88,False,False,False,https://kcn-kkt.com/kcn/kcn-bw-supply-chain-city-mapletree,2026-09-10
kcn-cai-mep,KCN Cái Mép,ho-chi-minh,TP. Hồ Chí Minh,Thị xã Phú Mỹ,670.09,False,False,False,https://kcn-kkt.com/kcn/kcn-cai-mep,2026-09-10
kcn-cat-lai-cum-2,KCN Cát Lái - Cụm 2,ho-chi-minh,TP. Hồ Chí Minh,Phường Thanh Mỹ Lợi - Quận 2.,124,False,False,False,https://kcn-kkt.com/kcn/kcn-cat-lai-cum-2,2026-09-10
kcn-cay-truong,KCN Cây Trường,ho-chi-minh,TP. Hồ Chí Minh,"Xã Cây Trường 2, huyện Bàu Bàng",700,False,False,False,https://kcn-kkt.com/kcn/kcn-cay-truong,2026-09-10
kcn-chau-duc,KCN Châu Đức,ho-chi-minh,TP. Hồ Chí Minh,Huyện Châu Đức,1556.14,False,False,False,https://kcn-kkt.com/kcn/kcn-chau-duc,2026-09-10
kcn-co-khi-o-to,KCN Cơ khí Ô tô,ho-chi-minh,TP. Hồ Chí Minh,Huyện Củ Chi,100,False,False,False,https://kcn-kkt.com/kcn/kcn-co-khi-o-to,2026-09-10
kcn-da-bac,KCN Dá Bạc,ho-chi-minh,TP. Hồ Chí Minh,Huyện Châu Đức,295,False,False,False,https://kcn-kkt.com/kcn/kcn-da-bac,2026-09-10
kcn-da-dang,KCN Dạ Đằng,ho-chi-minh,TP. Hồ Chí Minh,Thành phố Thủ Dầu Một,219.53,False,False,False,https://kcn-kkt.com/kcn/kcn-da-dang,2026-09-10
kcn-dau-khi-long-son,KCN dầu khí Long Sơn,ho-chi-minh,TP. Hồ Chí Minh,Thành phố Vũng Tàu,850,False,False,False,https://kcn-kkt.com/kcn/kcn-dau-khi-long-son,2026-09-10
kcn-dau-tieng-1a,KCN Dầu Tiếng 1A,ho-chi-minh,TP. Hồ Chí Minh,Huyện Dầu Tiếng,800,False,False,False,https://kcn-kkt.com/kcn/kcn-dau-tieng-1a,2026-09-10
kcn-dau-tieng-4-trong-kcn-do-thi-dich-vu-co-dien-tich-1-041-51-ha,"KCN Dầu Tiếng 4 (trong KCN-đó thị-dịch vụ có diện tích 1.041,51 ha)",ho-chi-minh,TP. Hồ Chí Minh,Thành phố Bàu Bàng và Huyện Bàu Bàng,782,False,False,False,https://kcn-kkt.com/kcn/kcn-dau-tieng-4-trong-kcn-do-thi-dich-vu-co-dien-tich-1-041-51-ha,2026-09-10
kcn-dau-tieng-5,KCN Dầu Tiếng 5,ho-chi-minh,TP. Hồ Chí Minh,Huyện Dầu Tiếng,500,False,False,False,https://kcn-kkt.com/kcn/kcn-dau-tieng-5,2026-09-10
kcn-dai-dang,KCN Đại Đăng,ho-chi-minh,TP. Hồ Chí Minh,Thủ Dầu Một,219.53,True,False,False,https://kcn-kkt.com/kcn/kcn-dai-dang,2026-09-10
kcn-dat-do-1,KCN Đất Đỏ 1,ho-chi-minh,TP. Hồ Chí Minh,Huyện Đất Đỏ,496,False,False,False,https://kcn-kkt.com/kcn/kcn-dat-do-1,2026-09-10
kcn-dong-an-ho-chi-minh,KCN Đông An,ho-chi-minh,TP. Hồ Chí Minh,Thành phố Thuận An,139.58,False,False,False,https://kcn-kkt.com/kcn/kcn-dong-an-ho-chi-minh,2026-09-10
kcn-dong-an-2,KCN Đông An 2,ho-chi-minh,TP. Hồ Chí Minh,Thành phố Thủ Dầu Một,158.51,False,False,False,https://kcn-kkt.com/kcn/kcn-dong-an-2,2026-09-10
kcn-dong-nam,KCN Đông Nam,ho-chi-minh,TP. Hồ Chí Minh,Xã Hòa Phú & xã Bình Mỹ - huyện Củ Chi.,287,False,False,False,https://kcn-kkt.com/kcn/kcn-dong-nam,2026-09-10
kcn-dong-xuyen,KCN Đông Xuyên,ho-chi-minh,TP. Hồ Chí Minh,TP Vũng Tàu,167.73,False,False,False,https://kcn-kkt.com/kcn/kcn-dong-xuyen,2026-09-10
kcn-hd,KCN HD,ho-chi-minh,TP. Hồ Chí Minh,Thị xã Phú Mỹ,450,False,False,False,https://kcn-kkt.com/kcn/kcn-hd,2026-09-10
kcn-hiep-phuoc,KCN Hiệp Phước,ho-chi-minh,TP. Hồ Chí Minh,"Khu B, Đường số 1, KCN Hiệp Phước, Huyện Nhà Bè.",597,False,False,False,https://kcn-kkt.com/kcn/kcn-hiep-phuoc,2026-09-10
kcn-hiep-phuoc-gd1,KCN Hiệp Phước (gđ1),ho-chi-minh,TP. Hồ Chí Minh,"Khu B, Đường số 1, KCN Hiệp Phước, Huyện Nhà Bè",311,False,False,False,https://kcn-kkt.com/kcn/kcn-hiep-phuoc-gd1,2026-09-10
kcn-hiep-phuoc-giai-doan-3,KCN Hiệp Phước (Giai đoạn 3),ho-chi-minh,TP. Hồ Chí Minh,"Khu B, Đường số 1, KCN Hiệp Phước, Huyện Nhà Bè",500,False,False,False,https://kcn-kkt.com/kcn/kcn-hiep-phuoc-giai-doan-3,2026-09-10
kcn-kcx-linh-trung-i,KCN KCX Linh Trung I,ho-chi-minh,TP. Hồ Chí Minh,TP Thủ Đức,62,True,False,False,https://kcn-kkt.com/kcn/kcn-kcx-linh-trung-i,2026-09-10
kcn-kcx-linh-trung-ii,KCN KCX Linh Trung II,ho-chi-minh,TP. Hồ Chí Minh,TP Thủ Đức,62,True,False,False,https://kcn-kkt.com/kcn/kcn-kcx-linh-trung-ii,2026-09-10
kcn-kcx-tan-thuan,KCN KCX Tân Thuận,ho-chi-minh,TP. Hồ Chí Minh,Quận 7,300,True,False,False,https://kcn-kkt.com/kcn/kcn-kcx-tan-thuan,2026-09-10
kcn-kim-huy,KCN Kim Huy,ho-chi-minh,TP. Hồ Chí Minh,Thành phố Thủ Dầu Một,171.63,False,False,False,https://kcn-kkt.com/kcn/kcn-kim-huy,2026-09-10
kcn-ksb-dat-quoc,KCN KSB (Đất Quốc),ho-chi-minh,TP. Hồ Chí Minh,Thành phố Tân Uyên,523.22,False,False,False,https://kcn-kkt.com/kcn/kcn-ksb-dat-quoc,2026-09-10
kcn-lai-hung,KCN Lai Hưng,ho-chi-minh,TP. Hồ Chí Minh,Huyện Bàu Bàng,600,False,False,False,https://kcn-kkt.com/kcn/kcn-lai-hung,2026-09-10
kcn-le-minh-xuan,KCN Lê Minh Xuân,ho-chi-minh,TP. Hồ Chí Minh,Huyện Bình Chánh.,100,False,False,False,https://kcn-kkt.com/kcn/kcn-le-minh-xuan,2026-09-10
kcn-le-minh-xuan-mo-rong,KCN Lê Minh Xuân (mở rộng),ho-chi-minh,TP. Hồ Chí Minh,"Xã Tân Nhựt, xã Lê Minh Xuân, huyện Bình Chánh",110,False,False,False,https://kcn-kkt.com/kcn/kcn-le-minh-xuan-mo-rong,2026-09-10
kcn-le-minh-xuan-2,KCN Lê Minh Xuân 2,ho-chi-minh,TP. Hồ Chí Minh,Huyện Bình Chánh,338,False,False,False,https://kcn-kkt.com/kcn/kcn-le-minh-xuan-2,2026-09-10
kcn-le-minh-xuan-3,KCN Lê Minh Xuân 3,ho-chi-minh,TP. Hồ Chí Minh,"Xã Lê Minh Xuân, huyện Bình Chánh.",242,False,False,False,https://kcn-kkt.com/kcn/kcn-le-minh-xuan-3,2026-09-10
kcn-le-minh-xuan-4,KCN Lê Minh Xuân 4,ho-chi-minh,TP. Hồ Chí Minh,Huyện Bình Chánh,200,False,False,False,https://kcn-kkt.com/kcn/kcn-le-minh-xuan-4,2026-09-10
kcn-my-phuoc,KCN Mỹ Phước,ho-chi-minh,TP. Hồ Chí Minh,Thành phố Bến Cát,377.55,False,False,False,https://kcn-kkt.com/kcn/kcn-my-phuoc,2026-09-10
kcn-my-phuoc-2,KCN Mỹ Phước 2,ho-chi-minh,TP. Hồ Chí Minh,Thành phố Bến Cát,478.48,False,False,False,https://kcn-kkt.com/kcn/kcn-my-phuoc-2,2026-09-10
kcn-my-phuoc-3,KCN Mỹ Phước 3,ho-chi-minh,TP. Hồ Chí Minh,Thành phố Bến Cát,984.64,False,False,False,https://kcn-kkt.com/kcn/kcn-my-phuoc-3,2026-09-10
kcn-my-xuan-a,KCN Mỹ Xuân A,ho-chi-minh,TP. Hồ Chí Minh,Thị xã Phú Mỹ,302.4,False,False,False,https://kcn-kkt.com/kcn/kcn-my-xuan-a,2026-09-10
kcn-my-xuan-a2,KCN Mỹ Xuân A2,ho-chi-minh,TP. Hồ Chí Minh,Thị xã Phú Mỹ,422.22,False,False,False,https://kcn-kkt.com/kcn/kcn-my-xuan-a2,2026-09-10
kcn-my-xuan-b-1-conac-mo-rong,KCN Mỹ Xuân B 1- Conac Mở Rộng,ho-chi-minh,TP. Hồ Chí Minh,Thị xã Phú Mỹ,110,False,False,False,https://kcn-kkt.com/kcn/kcn-my-xuan-b-1-conac-mo-rong,2026-09-10
kcn-my-xuan-b1-conac,KCN Mỹ Xuân B1-Conac,ho-chi-minh,TP. Hồ Chí Minh,Thị xã Phú Mỹ,211.92,False,False,False,https://kcn-kkt.com/kcn/kcn-my-xuan-b1-conac,2026-09-10
kcn-my-xuan-b1-dai-duong,KCN Mỹ Xuân B1-Đại Dương,ho-chi-minh,TP. Hồ Chí Minh,Thị xã Phú Mỹ,145.7,False,False,False,https://kcn-kkt.com/kcn/kcn-my-xuan-b1-dai-duong,2026-09-10
kcn-my-xuan-b1-tien-hung,KCN Mỹ Xuân B1-Tiên Hùng,ho-chi-minh,TP. Hồ Chí Minh,Thị xã Phú Mỹ,200,False,False,False,https://kcn-kkt.com/kcn/kcn-my-xuan-b1-tien-hung,2026-09-10
kcn-nam-tan-uyen-va-mo-rong,KCN Nam Tân Uyên và mở rộng,ho-chi-minh,TP. Hồ Chí Minh,Huyện Tân Uyên,983.72,False,False,False,https://kcn-kkt.com/kcn/kcn-nam-tan-uyen-va-mo-rong,2026-09-10
kcn-nhi-xuan,KCN Nhi Xuân,ho-chi-minh,TP. Hồ Chí Minh,Huyện Hóc Môn,199,False,False,False,https://kcn-kkt.com/kcn/kcn-nhi-xuan,2026-09-10
kcn-pham-van-hai-i,KCN Phạm Văn Hai I,ho-chi-minh,TP. Hồ Chí Minh,Huyện Bình Chánh,379,False,False,False,https://kcn-kkt.com/kcn/kcn-pham-van-hai-i,2026-09-10
kcn-pham-van-hai-ii,KCN Phạm Văn Hai II,ho-chi-minh,TP. Hồ Chí Minh,Huyện Bình Chánh,289,False,False,False,https://kcn-kkt.com/kcn/kcn-pham-van-hai-ii,2026-09-10
kcn-pham-van-hai-iii,KCN Phạm Văn Hai III,ho-chi-minh,TP. Hồ Chí Minh,Huyện Bình Chánh,238,False,False,False,https://kcn-kkt.com/kcn/kcn-pham-van-hai-iii,2026-09-10
kcn-phong-phu,KCN Phong Phú,ho-chi-minh,TP. Hồ Chí Minh,Xã Phong Phú - Huyện Bình Chánh.,67,False,False,False,https://kcn-kkt.com/kcn/kcn-phong-phu,2026-09-10
kcn-phu-giao-1,KCN Phú Giáo 1,ho-chi-minh,TP. Hồ Chí Minh,Huyện Phú Giáo,550,False,False,False,https://kcn-kkt.com/kcn/kcn-phu-giao-1,2026-09-10
kcn-phu-giao-3,KCN Phú Giáo 3,ho-chi-minh,TP. Hồ Chí Minh,Huyện Phú Giáo,500,False,False,False,https://kcn-kkt.com/kcn/kcn-phu-giao-3,2026-09-10
kcn-phu-giao-4,KCN Phú Giáo 4,ho-chi-minh,TP. Hồ Chí Minh,Huyện Phú Giáo,1000,False,False,False,https://kcn-kkt.com/kcn/kcn-phu-giao-4,2026-09-10
kcn-phu-my,KCN Phú Mỹ,ho-chi-minh,TP. Hồ Chí Minh,Thị xã Phú Mỹ,650,False,False,False,https://kcn-kkt.com/kcn/kcn-phu-my,2026-09-10
kcn-phu-my-i,KCN Phú Mỹ I,ho-chi-minh,TP. Hồ Chí Minh,Thị xã Phú Mỹ,951.25,False,False,False,https://kcn-kkt.com/kcn/kcn-phu-my-i,2026-09-10
kcn-phu-my-ii-va-mo-rong,KCN Phú Mỹ II và mở rộng,ho-chi-minh,TP. Hồ Chí Minh,Thị xã Phú Mỹ,1021.47,False,False,False,https://kcn-kkt.com/kcn/kcn-phu-my-ii-va-mo-rong,2026-09-10
kcn-phu-my-iii,KCN Phú Mỹ III,ho-chi-minh,TP. Hồ Chí Minh,Thị xã Phú Mỹ,802.52,False,False,False,https://kcn-kkt.com/kcn/kcn-phu-my-iii,2026-09-10
kcn-phu-tan-ho-chi-minh,KCN Phú Tân,ho-chi-minh,TP. Hồ Chí Minh,Thành phố Thủ Dầu Một,106.54,False,False,False,https://kcn-kkt.com/kcn/kcn-phu-tan-ho-chi-minh,2026-09-10
kcn-quoc-te-protrade,KCN Quốc tế Protrade,ho-chi-minh,TP. Hồ Chí Minh,Thành phố Bến Cát,494.94,False,False,False,https://kcn-kkt.com/kcn/kcn-quoc-te-protrade,2026-09-10
kcn-rach-bap,KCN Rạch Bắp,ho-chi-minh,TP. Hồ Chí Minh,Thành phố Bến Cát và Huyện Dầu Tiếng,638.6,False,False,False,https://kcn-kkt.com/kcn/kcn-rach-bap,2026-09-10
kcn-song-than-1,KCN Sông Thần 1,ho-chi-minh,TP. Hồ Chí Minh,Thành phố Dĩ An.,178.01,False,False,False,https://kcn-kkt.com/kcn/kcn-song-than-1,2026-09-10
kcn-song-than-2,KCN Sông Thần 2,ho-chi-minh,TP. Hồ Chí Minh,Thành phố Dĩ An.,279.09,False,False,False,https://kcn-kkt.com/kcn/kcn-song-than-2,2026-09-10
kcn-song-than-3,KCN Sông Thần 3,ho-chi-minh,TP. Hồ Chí Minh,Thành phố Thủ Dầu Một,428.03,False,False,False,https://kcn-kkt.com/kcn/kcn-song-than-3,2026-09-10
kcn-tan-binh,KCN Tân Bình,ho-chi-minh,TP. Hồ Chí Minh,Huyện Bắc Tân Uyên,352.5,False,False,False,https://kcn-kkt.com/kcn/kcn-tan-binh,2026-09-10
kcn-tan-binh-giai-doan-1,KCN Tân Bình (Giai đoạn 1),ho-chi-minh,TP. Hồ Chí Minh,"Phường Tây Thạnh, quận Tân Phú và phường Bình Hưng Hoà, quận Bình Tân.",106,False,False,False,https://kcn-kkt.com/kcn/kcn-tan-binh-giai-doan-1,2026-09-10
kcn-tan-binh-mo-rong,KCN Tân Bình (mở rộng),ho-chi-minh,TP. Hồ Chí Minh,"Phường Tây Thạnh, quận Tân Phú và phường Bình Hưng Hoà, quận Bình Tân.",24,False,False,False,https://kcn-kkt.com/kcn/kcn-tan-binh-mo-rong,2026-09-10
kcn-tan-dong-hiep-a,KCN Tân Đông Hiệp A,ho-chi-minh,TP. Hồ Chí Minh,Thành phố Dĩ An.,50.44,False,False,False,https://kcn-kkt.com/kcn/kcn-tan-dong-hiep-a,2026-09-10
kcn-tan-dong-hiep-b,KCN Tân Đông Hiệp B,ho-chi-minh,TP. Hồ Chí Minh,Thành phố Dĩ An.,142.3,False,False,False,https://kcn-kkt.com/kcn/kcn-tan-dong-hiep-b,2026-09-10
kcn-tan-lap-i,KCN Tân Lập I,ho-chi-minh,TP. Hồ Chí Minh,Huyện Bắc Tân Uyên,200,False,False,False,https://kcn-kkt.com/kcn/kcn-tan-lap-i,2026-09-10
kcn-tan-phu-trung,KCN Tân Phú Trung,ho-chi-minh,TP. Hồ Chí Minh,Xã Tân Phú Trung-Huyện Củ Chi.,543,False,False,False,https://kcn-kkt.com/kcn/kcn-tan-phu-trung,2026-09-10
kcn-tan-phu-trung-2,KCN Tân Phú Trung 2,ho-chi-minh,TP. Hồ Chí Minh,Huyện Củ Chi,,False,False,False,https://kcn-kkt.com/kcn/kcn-tan-phu-trung-2,2026-09-10
kcn-tan-phu-trung-3,KCN Tân Phú Trung 3,ho-chi-minh,TP. Hồ Chí Minh,Huyện Củ Chi,600,False,False,False,https://kcn-kkt.com/kcn/kcn-tan-phu-trung-3,2026-09-10
kcn-tan-phu-trung-4,KCN Tân Phú Trung 4,ho-chi-minh,TP. Hồ Chí Minh,Huyện Củ Chi,,False,False,False,https://kcn-kkt.com/kcn/kcn-tan-phu-trung-4,2026-09-10
kcn-tan-tao-hien-huu,KCN Tân Tạo hiện hữu,ho-chi-minh,TP. Hồ Chí Minh,Phường Tân Tạo - Quận Bình Tân.,161,False,False,False,https://kcn-kkt.com/kcn/kcn-tan-tao-hien-huu,2026-09-10
